,eventid,iyear,imonth,iday,crit1,crit2,crit3,city,vicinity,latitude,longitude,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,success,suicide,targtype1,targtype1_txt,corp1,gname,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt,propvalue,ishostkid,nhostkid,ransomamt,ransompaid,nreleased
2223,199610030012,1996,10,3.0,1,1,1,Lancaster,0,34.698904999999996,-118.144779,3,Bombing/Explosion,,,,,1,0,1,Business,Gay establishment,White extremists,0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2224,199610280012,1996,10,28.0,1,1,1,Detroit,0,44.73573,-122.150849,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),"United States Forest Service, Detroit Ranger Station",Earth Liberation Front (ELF),0,2.0,1.0,1.0,5.0,Note left at scene,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),21500.0,0.0,,,,
2225,199610300011,1996,10,30.0,1,1,1,Oakridge,0,43.747695,-122.456799,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),"United States Forest Service, Oakridge Ranger Station",Earth Liberation Front (ELF),0,3.0,2.0,0.0,,,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),5000000.0,0.0,,,,
2226,199611010005,1996,11,1.0,1,1,1,Hannibal,0,39.70355,-91.376109,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Family Planning Clinic,,0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),75000.0,0.0,,,,
2227,199611120011,1996,11,12.0,1,1,1,Bloomington,0,44.820491,-93.306364,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Alaskan Fur Company Inc.,Animal Liberation Front (ALF),0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),2250000.0,0.0,,,,
2228,199611160006,1996,11,16.0,1,1,1,Fairton,0,39.380459,-75.216904,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,,,0,,,,,,0.0,,1.0,,1.0,,,,0.0,,,,
2229,199612010004,1996,12,1.0,1,1,1,Phoenix,0,33.44826,-112.075774,7,Facility/Infrastructure Attack,,,,,0,0,5,Abortion Related,A-Z Women's Center,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2230,199612010005,1996,12,1.0,1,1,1,Phoenix,0,33.44826,-112.075774,7,Facility/Infrastructure Attack,,,,,0,0,5,Abortion Related,A-Z Women's Center,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2231,199612010006,1996,12,1.0,1,1,1,Phoenix,0,33.44826,-112.075774,7,Facility/Infrastructure Attack,,,,,0,0,5,Abortion Related,A-Z Women's Center,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2232,199612180007,1996,12,18.0,1,1,1,New Orleans,0,29.951027000000003,-90.071422,1,Assassination,,,,,1,0,5,Abortion Related,Orleans Women's Clinic,Anti-Abortion extremists,1,1.0,,,,,0.0,,1.0,,0.0,,,,0.0,,,,
2233,199701010003,1997,1,1.0,1,1,1,Tulsa,0,36.149745,-95.99333399999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Reproductive Services,Anti-Abortion extremists,1,,1.0,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2234,199701010004,1997,1,1.0,1,1,1,Tulsa,0,36.149745,-95.99333399999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Reproductive Services,Anti-Abortion extremists,1,,1.0,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2235,199701010005,1997,1,1.0,1,1,1,Tulsa,0,36.149745,-95.99333399999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Reproductive Services,Anti-Abortion extremists,1,,1.0,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2236,199701010006,1997,1,1.0,1,1,1,Tulsa,0,36.149745,-95.99333399999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),7000.0,0.0,,,,
2237,199701020003,1997,1,2.0,1,1,1,Philadelphia,0,39.95227,-75.162369,3,Bombing/Explosion,,,,,0,0,2,Government (General),,,0,1.0,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2238,199701020004,1997,1,2.0,1,1,1,Leavenworth,0,39.31927,-94.915599,3,Bombing/Explosion,,,,,0,0,3,Police,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2239,199701020005,1997,1,2.0,1,1,1,Washington,0,38.890370000000004,-77.031959,3,Bombing/Explosion,,,,,0,0,10,Journalists & Media,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2240,199701130009,1997,1,13.0,1,1,1,New York City,0,40.748876,-73.968009,3,Bombing/Explosion,,,,,0,0,10,Journalists & Media,Al-Hayat Newspapers,Islamist extremists,0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2241,199701160006,1997,1,16.0,1,1,1,Atlanta,0,33.748315000000005,-84.391109,3,Bombing/Explosion,,,,,1,0,5,Abortion Related,,Army of God,0,,,,,,0.0,,6.0,,1.0,,,,0.0,,,,
2242,199701190010,1997,1,19.0,1,1,1,Tulsa,0,36.149745,-95.99333399999999,3,Bombing/Explosion,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),2500.0,0.0,,,,
2243,199701300005,1997,1,30.0,1,1,1,San Diego,0,32.715695000000004,-117.16171899999999,3,Bombing/Explosion,,,,,0,0,3,Police,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2244,199702010005,1997,2,1.0,1,1,1,Tulsa,0,36.149745,-95.99333399999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2245,199702010007,1997,2,1.0,1,1,1,Chula Vista,0,32.6409,-117.08427900000001,3,Bombing/Explosion,,,,,0,0,2,Government (General),,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2246,199702130003,1997,2,13.0,1,1,1,Jacksonville,0,30.33138,-81.655799,3,Bombing/Explosion,,,,,0,0,15,Religious Figures/Institutions,Jewish institution hosting a speech by former Israeli Prime Minister Simon Peres,Jewish Extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2247,199702180005,1997,2,18.0,1,1,1,Falls Church,0,38.885490000000004,-77.173624,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Commonwealth Womans Clinic,Anti-Abortion extremists,1,1.0,1.0,1.0,8.0,Personal claim,0.0,,0.0,,1.0,,,,0.0,,,,
2248,199702210003,1997,2,21.0,1,1,1,Atlanta,0,33.748315000000005,-84.391109,3,Bombing/Explosion,,,,,1,0,1,Business,The Otherside Lounge,Army of God,0,,,,,,0.0,,4.0,,1.0,,,,0.0,,,,
2249,199702230003,1997,2,23.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,18,Tourists,,Palestinians,0,1.0,,,,,1.0,,6.0,,1.0,,,,0.0,,,,
2250,199703080002,1997,3,8.0,1,1,1,Los Angeles,0,34.187044,-118.38125600000001,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Family Planning Associates,Anti-Abortion extremists,1,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),1000.0,0.0,,,,
2251,199703110009,1997,3,11.0,1,1,1,Sandy,0,40.564938,-111.83904799999999,3,Bombing/Explosion,,,,,1,0,1,Business,Fur Breeders Agricultural Cooperative,Animal Liberation Front (ALF),0,6.0,2.0,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),1000000.0,0.0,,,,
2252,199703170006,1997,3,17.0,1,1,1,Bakersfield,0,35.373222,-119.01879299999999,7,Facility/Infrastructure Attack,,,,,0,0,5,Abortion Related,Family Planning Associates,Anti-Abortion extremists,1,1.0,1.0,1.0,8.0,Personal claim,0.0,,0.0,,1.0,,,,0.0,,,,
2253,199703180007,1997,3,18.0,1,1,1,Ogden,0,41.222365,-111.970459,7,Facility/Infrastructure Attack,,,,,0,0,1,Business,Montgomery Fur Company,Animal Liberation Front (ALF),0,3.0,3.0,1.0,8.0,Personal claim,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2254,199703180008,1997,3,18.0,1,1,1,Davis,0,38.538232,-121.76171200000002,7,Facility/Infrastructure Attack,,,,,1,0,8,Educational Institution,"University of California, Davis",Animal Liberation Front (ALF),0,,,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),1000.0,0.0,,,,
2255,199704020006,1997,4,2.0,1,1,1,Bozeman,0,45.679325,-111.033184,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Mountain Country Womens Clinic,Anti-Abortion extremists,1,1.0,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),2000.0,0.0,,,,
2256,199704080004,1997,4,8.0,1,1,1,Urbana,0,40.11727,-88.204489,1,Assassination,,,,,0,0,2,Government (General),,,0,1.0,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2257,199704260003,1997,4,26.0,1,1,1,Dallas,0,32.778155,-96.795404,7,Facility/Infrastructure Attack,,,,,1,0,15,Religious Figures/Institutions,,Anti-Semitic extremists,0,1.0,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2258,199704270010,1997,4,27.0,1,1,1,Fort Davis,0,30.588497999999998,-103.89465799999999,6,Hostage Taking (Kidnapping),,,,,1,0,2,Government (General),,Republic of Texas,0,,,,,,0.0,,1.0,,0.0,,,,1.0,2.0,,,
2259,199705030009,1997,5,3.0,1,1,1,Colorado Springs,0,38.85978,-104.757328,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),Internal Revenue Service,Anti-Government Group,0,3.0,3.0,0.0,,,0.0,0.0,1.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),2500000.0,0.0,,,,
2260,199705060004,1997,5,6.0,1,1,1,Greensboro,0,36.068994,-79.79470400000001,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Piedmont-Carolina Medical Clinic,,0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),50000.0,0.0,,,,
2261,199705060005,1997,5,6.0,1,1,1,Yakima,0,46.604135,-120.507049,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Planned Parenthood,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2262,199705230001,1997,5,23.0,1,1,1,Portland,0,45.511795,-122.675629,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Lovejoy Surgi-center,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2263,199705290002,1997,5,29.0,1,1,1,Fort Smith,0,35.3846,-94.421299,3,Bombing/Explosion,,,,,1,0,1,Business,Reginas Topless Bar,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2264,199707210013,1997,7,21.0,1,1,1,Redmond,0,44.272591,-121.16985600000001,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Cavel West horse meat packing plant,Animal Liberation Front (ALF),0,5.0,4.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),1211388.0,0.0,,,,
2265,199707220005,1997,7,22.0,1,1,1,Tuscaloosa,0,33.210435,-87.566214,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,West Alabama Womens Center,,0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),100000.0,0.0,,,,
2266,199707260001,1997,7,26.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,3,Bombing/Explosion,,,,,0,0,6,Airports & Aircraft,SFIA,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2267,199710280007,1997,10,28.0,1,1,1,Fairport,0,43.10106,-77.441914,1,Assassination,,,,,0,0,5,Abortion Related,Physician who performed abortions,Army of God,0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2268,199711090003,1997,11,9.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,1,Business,Merrill Lynch,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2269,199711300011,1997,11,30.0,1,1,1,Burns,1,43.586040000000004,-119.054654,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),Bureau of Land Management,Animal Liberation Front (ALF),0,5.0,3.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),193098.0,0.0,,,,
2270,199712020006,1997,12,2.0,1,1,1,Arecibo,0,18.47239,-66.719734,3,Bombing/Explosion,,,,,0,0,4,Military,Govt,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2271,199712150005,1997,12,15.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,1,Business,Planet Hollywood,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
2272,199712300004,1997,12,30.0,1,1,1,Oakwood,0,40.11411,-87.77819699999999,3,Bombing/Explosion,,,,,1,0,15,Religious Figures/Institutions,Oakwood United Methodist Church,,0,,,,,,1.0,,0.0,,1.0,,,,0.0,,,,
2273,199801290002,1998,1,29.0,1,1,1,Birmingham,0,33.520295000000004,-86.811504,3,Bombing/Explosion,,,,,1,0,5,Abortion Related,Birmingham Abortion Clinic,Army of God,0,1.0,1.0,1.0,1.0,Letter,1.0,0.0,1.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2274,199802230003,1998,2,23.0,1,1,1,Rochester,0,43.233838,-77.57169499999999,7,Facility/Infrastructure Attack,,,,,1,0,14,Private Citizens & Property,Durand-Eastman Park,Animal Liberation Front (ALF),0,,,1.0,9.0,Other,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2275,199803260092,1998,3,26.0,1,1,1,Los Angeles,0,33.985215000000004,-118.45210900000001,8,Unarmed Assault,,,,,0,0,2,Government (General),Marina Del Rey,,1,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2276,199803310002,1998,3,31.0,1,1,1,Arecibo,0,18.47239,-66.719734,7,Facility/Infrastructure Attack,,,,,1,0,9,Food or Water Supply,Water Utilities,Macheteros,0,,0.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),,0.0,,,,
2277,199804010002,1998,4,1.0,1,1,1,Pacific Beach,0,32.795975,-117.239659,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Planned Parenthood,,0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2278,199804060007,1998,4,6.0,1,1,1,Fargo,0,46.877257,-96.790247,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Abortion Clinic,Anti-Abortion extremists,1,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2279,199804140001,1998,4,14.0,1,1,1,Santa Fe,0,35.686975,-105.937799,7,Facility/Infrastructure Attack,,,,,1,0,14,Private Citizens & Property,Art Gallery,Anti-Abortion extremists,0,1.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2280,199805040003,1998,5,4.0,1,1,1,Wimauma,0,27.713726,-82.29624,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Florida Veal Processors Inc.,Animal Liberation Front (ALF),0,,,1.0,5.0,Note left at scene,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),500000.0,0.0,,,,
2281,199806090001,1998,6,9.0,1,1,1,Rio Piedras,0,18.399712,-66.049987,3,Bombing/Explosion,,,,,1,0,1,Business,Banco Popular,Macheteros,0,,,1.0,10.0,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2282,199806210004,1998,6,21.0,1,1,1,Olympia,0,47.039225,-122.891429,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),US Department of Agriculture,Animal Liberation Front (ALF),0,3.0,3.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),1200000.0,0.0,,,,
2283,199806210005,1998,6,21.0,1,1,1,Olympia,0,47.039225,-122.891429,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),US Department of Agriculture,Animal Liberation Front (ALF),0,3.0,3.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),500000.0,0.0,,,,
2284,199806240003,1998,6,24.0,1,1,1,Santa Isabel,0,17.966072,-66.40485799999999,3,Bombing/Explosion,,,,,1,0,1,Business,Banco Popular,Macheteros,0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,4.0,,,0.0,,,,
2285,199806270001,1998,6,27.0,1,1,1,Santa Fe,1,35.686975,-105.937799,7,Facility/Infrastructure Attack,,,,,1,0,14,Private Citizens & Property,Jemez Mountains,Anti-Environmentalists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),3500000.0,0.0,,,,
2286,199807090003,1998,7,9.0,1,1,1,Guaynabo,0,18.357497,-66.111137,3,Bombing/Explosion,,,,,0,0,16,Telecommunication,Puerto Rico Telephone Company,,0,5.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2287,199807160002,1998,7,16.0,1,1,1,Paramus,0,40.944407,-74.070626,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Steve Corn Furs,Animal Liberation Front (ALF),0,,,1.0,9.0,Other,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2288,199807240001,1998,7,24.0,1,1,1,Washington,0,38.890370000000004,-77.031959,2,Armed Assault,,,,,1,0,2,Government (General),United States Legislature,,1,1.0,1.0,0.0,,,2.0,0.0,1.0,0.0,0.0,,,,0.0,,,,
2289,199808020002,1998,8,2.0,1,1,1,Lafayette,0,40.41737,-86.876554,3,Bombing/Explosion,7.0,Facility/Infrastructure Attack,,,1,0,2,Government (General),Indiana Judicial System,,0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2290,199808210005,1998,8,21.0,1,1,1,Columbus,0,39.96196,-83.002984,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Physician who performed abortions,Anti-Abortion extremists,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),100.0,0.0,,,,
2291,199809080004,1998,9,8.0,1,1,1,Fayetteville,0,35.054495,-78.877579,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),17000.0,0.0,,,,
2292,199809080005,1998,9,8.0,1,1,1,Fayetteville,0,35.054495,-78.877579,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),7000.0,0.0,,,,
2293,199809210002,1998,9,21.0,1,1,1,Arcata,0,40.86743,-124.085154,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Redwood Coast Trucking Company,Animal Liberation Front (ALF),0,2.0,2.0,,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),40000.0,0.0,,,,
2294,199809210003,1998,9,21.0,1,1,1,Arcata,0,40.86743,-124.085154,7,Facility/Infrastructure Attack,,,,,0,0,1,Business,Wayne Bare Trucking Company,Animal Liberation Front (ALF),0,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2295,199810030002,1998,10,3.0,1,1,1,Lakedale,0,35.02472,-78.89917,3,Bombing/Explosion,,,,,0,0,5,Abortion Related,Carolina Women's Clinic,,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2296,199810030003,1998,10,3.0,1,1,1,Fayetteville,0,35.054495,-78.877579,3,Bombing/Explosion,,,,,0,0,5,Abortion Related,Hallmark Clinic,,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2297,199810110011,1998,10,11.0,1,1,1,Rock Springs,0,41.58616,-109.22277199999999,7,Facility/Infrastructure Attack,,,,,0,0,2,Government (General),Bureau of Land Management,Animal Liberation Front (ALF),0,7.0,5.0,1.0,7.0,"Posted to website, blog, etc.",0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2298,199810190004,1998,10,19.0,1,1,1,Vail,0,39.640260999999995,-106.37427199999999,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Vail Ski Resort,Earth Liberation Front (ELF),0,5.0,3.0,1.0,4.0,E-mail,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),24000000.0,0.0,,,,
2299,199810230001,1998,10,23.0,1,1,1,Amherst,0,42.978371,-78.799942,2,Armed Assault,,,,,1,0,5,Abortion Related,Civilian,Army of God,0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2300,199810270003,1998,10,27.0,1,1,1,Concord,0,43.20725,-71.536604,3,Bombing/Explosion,,,,,0,0,2,Government (General),Concord Public Library,,0,,0.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2301,199810270004,1998,10,27.0,1,1,1,Concord,0,43.20725,-71.536604,3,Bombing/Explosion,,,,,0,0,2,Government (General),New Hampshire State Library,,0,,0.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2302,199812260003,1998,12,26.0,1,1,1,Medford,0,42.357411,-122.861072,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),U.S. Forest Industries,Earth Liberation Front (ELF),0,4.0,3.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),990220.0,0.0,,,,
2303,199903130005,1999,3,13.0,1,1,1,Asheville,0,35.598459999999996,-82.55314399999999,3,Bombing/Explosion,,,,,0,0,5,Abortion Related,Femcare Clinic,,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2304,199903160003,1999,3,16.0,1,1,1,Albuquerque,0,35.084179999999996,-106.64863899999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Planned Parenthood,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),3000.0,0.0,,,,
2305,199903200009,1999,3,19.0,1,1,1,Santa Fe,0,35.686975,-105.937799,3,Bombing/Explosion,,,,,0,0,12,NGO,The Forest Guardians,Anti-Environmentalists,1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2306,199903260005,1999,3,26.0,1,1,1,Washington,0,38.890370000000004,-77.031959,3,Bombing/Explosion,,,,,1,0,2,Government (General),President of United States,,1,1.0,1.0,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2307,199903270006,1999,3,27.0,1,1,1,Franklin,0,40.510833,-74.57342299999999,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Big Apple Circus,Animal Liberation Front (ALF),0,,,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),70000.0,0.0,,,,
2308,199903280009,1999,3,28.0,1,1,1,San Antonio,0,29.424490000000002,-98.494624,3,Bombing/Explosion,,,,,1,0,15,Religious Figures/Institutions,Christian Evangelist,,1,1.0,1.0,1.0,3.0,Call (pre-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2309,199903280010,1999,3,28.0,1,1,1,Milwaukee,0,43.04181,-87.90684399999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2310,199903290005,1999,3,29.0,1,1,1,Las Vegas,0,36.171915000000006,-115.139974,3,Bombing/Explosion,,,,,0,0,2,Government (General),"Bureau of Alcohol, Tobacco and Firearms",,1,1.0,1.0,1.0,3.0,Call (pre-incident),0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
2311,199903290006,1999,3,29.0,1,1,1,Sioux Falls,0,43.549975,-96.700327,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Planned Parenthood,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),100.0,0.0,,,,
2312,199903310007,1999,3,31.0,1,1,1,Waukesha,0,43.014423,-88.235513,7,Facility/Infrastructure Attack,2.0,Armed Assault,,,1,0,5,Abortion Related,Planned Parenthood,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),400.0,0.0,,,,
2313,199904100005,1999,4,10.0,1,1,1,Colorado Springs,0,38.793234999999996,-104.803412,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),Internal Revenue Service,Anti-Government Group,0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
2314,199904200004,1999,4,20.0,0,1,1,Littleton,0,39.616904999999996,-105.01451899999999,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,1,1,8,Educational Institution,Civilians,,1,2.0,0.0,0.0,,,15.0,2.0,24.0,0.0,1.0,4.0,,,1.0,56.0,,,46.0
2315,199905000002,1999,5,,1,1,1,Cle Elum,1,47.195040000000006,-120.939419,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,chip mill,,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),65000.0,0.0,,,,
2316,199905010004,1999,5,1.0,1,1,1,Albuquerque,0,35.084179999999996,-106.64863899999999,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Planned Parenthood,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),5000.0,0.0,,,,
2317,199905090005,1999,5,9.0,1,1,1,Eugene,0,44.04992,-123.088544,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Childers Meat Company,Animal Liberation Front (ALF),0,6.0,4.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,2.0,Major (likely > $1 million but < $1 billion),1177000.0,0.0,,,,
2318,199906180002,1999,6,18.0,1,1,1,Sacramento,0,38.579065,-121.49101399999999,7,Facility/Infrastructure Attack,,,,,1,0,15,Religious Figures/Institutions,Judaism,Anti-Semitic extremists,1,,0.0,1.0,5.0,Note left at scene,0.0,0.0,0.0,0.0,1.0,4.0,,,0.0,,,,
